field0,field1,field2
|file:///home/lina/data/deltas/org.apache.solr/solr-core/5.5.5_to_7.2.1.delta|,7,3721
|file:///home/lina/data/deltas/us.fatehi/schemacrawler/14.16.04-java7_to_14.20.03.delta|,7,5170
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.5_to_2.12.0-M1.delta|,7,17255
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.5_to_2.12.0-M1.delta|,7,42406
|file:///home/lina/data/deltas/org.apache.derby/derby/10.10.2.0_to_10.11.1.1.delta|,8,4652
|file:///home/lina/data/deltas/org.apache.camel/camel-core/1.2.0_to_1.3.0.delta|,9,287
|file:///home/lina/data/deltas/us.fatehi/schemacrawler/12.06.03_to_14.16.01.delta|,10,790
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.13.0-M4_to_2.13.0-M5.delta|,10,3752
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.13.0-M4-pre-20d3c21_to_2.13.0-M5.delta|,10,5474
|file:///home/lina/data/deltas/org.scalatra/scalatra_2.12/2.5.0_to_2.6.1.delta|,11,910
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3_to_2.10.1.delta|,11,26152
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3-RC2_to_2.10.1-RC1.delta|,11,26152
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.9.3-RC1_to_2.10.0.delta|,11,26434
|file:///home/lina/data/deltas/org.scala-lang/scala-compiler/2.10.7_to_2.13.0-M3.delta|,11,73727
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.12.0-M3-dc9effe_to_2.12.0-M4.delta|,12,199
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.0.7_to_2.5.delta|,13,74
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.0.8_to_2.5.1.delta|,13,76
|file:///home/lina/data/deltas/org.apache.derby/derby/10.5.3.0_1_to_10.6.1.0.delta|,13,406
|file:///home/lina/data/deltas/org.apache.sshd/sshd-core/0.14.0_to_1.0.0.delta|,13,2921
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.6_to_2.0.0.delta|,14,809
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.3.1_to_10.2.1.6.delta|,14,1630
|file:///home/lina/data/deltas/org.drools/drools-compiler/5.1.1_to_5.2.0.M2.delta|,14,4209
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.0-M7_to_2.10.0-RC1.delta|,14,5003
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.13.0-M3-f73b161_to_2.13.0-M4-pre-20d3c21.delta|,14,16142
|file:///home/lina/data/deltas/org.apache.ant/ant/1.7.0_to_1.7.1.delta|,15,57
|file:///home/lina/data/deltas/org.apache.derby/derby/10.1.1.0_to_10.1.2.1.delta|,15,159
|file:///home/lina/data/deltas/org.springframework/spring-core/5.0.9.RELEASE_to_5.1.0.RELEASE.delta|,15,313
|file:///home/lina/data/deltas/org.springframework/spring-core/4.3.19.RELEASE_to_5.1.0.RELEASE.delta|,15,566
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.7_to_2.0.2.delta|,15,827
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.12.6_to_2.13.0-M4.delta|,15,20997
|file:///home/lina/data/deltas/org.apache.santuario/xmlsec/1.5.8_to_2.0.4.delta|,16,827
|file:///home/lina/data/deltas/com.google.guava/guava/r09_to_10.0-rc1.delta|,17,860
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.5.6.SEC01_to_3.0.0.RELEASE.delta|,20,126
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.5.6.SEC02_to_3.0.4.RELEASE.delta|,20,138
|file:///home/lina/data/deltas/org.springframework/spring-jdbc/2.5.6.SEC03_to_3.1.0.RELEASE.delta|,20,153
|file:///home/lina/data/deltas/org.apache.solr/solr-core/1.3.0_to_1.4.0.delta|,20,1116
|file:///home/lina/data/deltas/org.apache.ant/ant/1.8.4_to_1.9.0.delta|,24,531
|file:///home/lina/data/deltas/org.apache.derby/derby/10.3.1.4_to_10.3.2.1.delta|,28,111
|file:///home/lina/data/deltas/org.apache.solr/solr-core/1.4.1_to_3.1.0.delta|,31,929
|file:///home/lina/data/deltas/org.apache.camel/camel-core/2.4.0_to_2.5.0.delta|,46,294
|file:///home/lina/data/deltas/org.eclipse.persistence/org.eclipse.persistence.core/2.5.2_to_2.6.1-RC1.delta|,48,744
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.13_to_2.4.0-RC2.delta|,52,977
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.14_to_2.4.0.delta|,52,977
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.15_to_2.4.4.delta|,52,1236
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.16_to_2.4.14.delta|,52,1246
|file:///home/lina/data/deltas/com.typesafe.akka/akka-cluster_2.11/2.3.11_to_2.4-M3.delta|,52,2239
|file:///home/lina/data/deltas/org.http4s/http4s-core_2.11/0.14.11a_to_0.15.2a.delta|,57,984
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.0_to_4.0.0-ALPHA.delta|,57,3210
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.1_to_4.0.0-BETA.delta|,57,3564
|file:///home/lina/data/deltas/org.apache.solr/solr-core/3.6.2_to_4.1.0.delta|,57,3691
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.10_to_2.12.2.delta|,65,17673
|file:///home/lina/data/deltas/org.typelevel/scala-library/2.11.11-bin-typelevel-4_to_2.12.3-bin-typelevel-4.delta|,65,17690
|file:///home/lina/data/deltas/org.typelevel/scala-library/2.11.8_to_2.12.0.delta|,65,18107
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.11_to_2.13.0-M1.delta|,67,21199
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.11.12_to_2.13.0-M3.delta|,67,21486
|file:///home/lina/data/deltas/org.scala-lang/scala-library/2.10.7_to_2.13.0-M3.delta|,69,35703
|file:///home/lina/data/deltas/org.eclipse.persistence/eclipselink/2.5.2_to_2.6.0-M3.delta|,82,1109
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.15_to_2.4.3.delta|,120,1060
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.12_to_2.4-M3.delta|,120,1190
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.14_to_2.4.0-RC3.delta|,120,1196
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.13_to_2.4.0-RC2.delta|,120,1196
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.16_to_2.4.13.delta|,120,1533
|file:///home/lina/data/deltas/com.typesafe.akka/akka-actor_2.11/2.3.11_to_2.4-M1.delta|,120,5467
